Country,State,District,Year,"Apprentices Enrolled In The Program (UOM:Number), Scaling Factor:1","Training Centers Established For The Program (UOM:Number), Scaling Factor:1"
India,Karnataka,Udupi,"Financial Year (Apr - Mar), 2017",92,9
India,Karnataka,Uttara Kannada,"Financial Year (Apr - Mar), 2017",11,10
India,Karnataka,Vijayapura,"Financial Year (Apr - Mar), 2017",64,9
India,Karnataka,Yadgir,"Financial Year (Apr - Mar), 2017",31,32
India,Kerala,Alappuzha,"Financial Year (Apr - Mar), 2017",0,0
India,Kerala,Ernakulam,"Financial Year (Apr - Mar), 2017",176,19
India,Kerala,Idukki,"Financial Year (Apr - Mar), 2017",744,67
India,Kerala,Kannur,"Financial Year (Apr - Mar), 2017",45,20
India,Kerala,Kasaragod,"Financial Year (Apr - Mar), 2017",102,48
India,Kerala,Kollam,"Financial Year (Apr - Mar), 2017",7,10
India,Kerala,Kottayam,"Financial Year (Apr - Mar), 2017",297,15
India,Kerala,Kozhikode,"Financial Year (Apr - Mar), 2017",193,29
India,Kerala,Malappuram,"Financial Year (Apr - Mar), 2017",81,56
India,Kerala,Palakkad,"Financial Year (Apr - Mar), 2017",51,11
India,Kerala,Pathanamthitta,"Financial Year (Apr - Mar), 2017",268,30
India,Kerala,Thiruvananthapuram,"Financial Year (Apr - Mar), 2017",18,9
India,Kerala,Thrissur,"Financial Year (Apr - Mar), 2017",887,39
India,Kerala,Wayanad,"Financial Year (Apr - Mar), 2017",376,43
India,Ladakh,Kargil,"Financial Year (Apr - Mar), 2017",0,0
India,Ladakh,Leh Ladakh,"Financial Year (Apr - Mar), 2017",0,0
India,Lakshadweep,Lakshadweep District,"Financial Year (Apr - Mar), 2017",125,91
India,Madhya Pradesh,Agar-Malwa,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Alirajpur,"Financial Year (Apr - Mar), 2017",80,23
India,Madhya Pradesh,Anuppur,"Financial Year (Apr - Mar), 2017",14,6
India,Madhya Pradesh,Ashoknagar,"Financial Year (Apr - Mar), 2017",6,2
India,Madhya Pradesh,Balaghat,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Barwani,"Financial Year (Apr - Mar), 2017",102,0
India,Madhya Pradesh,Betul,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Bhind,"Financial Year (Apr - Mar), 2017",60,2
India,Madhya Pradesh,Bhopal,"Financial Year (Apr - Mar), 2017",21,8
India,Madhya Pradesh,Burhanpur,"Financial Year (Apr - Mar), 2017",1114,16
India,Madhya Pradesh,Chhatarpur,"Financial Year (Apr - Mar), 2017",0,1
India,Madhya Pradesh,Chhindwara,"Financial Year (Apr - Mar), 2017",1,5
India,Madhya Pradesh,Damoh,"Financial Year (Apr - Mar), 2017",135,5
India,Madhya Pradesh,Datia,"Financial Year (Apr - Mar), 2017",0,3
India,Madhya Pradesh,Dewas,"Financial Year (Apr - Mar), 2017",0,1
India,Madhya Pradesh,Dhar,"Financial Year (Apr - Mar), 2017",286,2
India,Madhya Pradesh,Dindori,"Financial Year (Apr - Mar), 2017",411,13
India,Madhya Pradesh,Guna,"Financial Year (Apr - Mar), 2017",4,0
India,Madhya Pradesh,Gwalior,"Financial Year (Apr - Mar), 2017",32,0
India,Madhya Pradesh,Harda,"Financial Year (Apr - Mar), 2017",29,4
India,Madhya Pradesh,Indore,"Financial Year (Apr - Mar), 2017",24,1
India,Madhya Pradesh,Jabalpur,"Financial Year (Apr - Mar), 2017",4,17
India,Madhya Pradesh,Jhabua,"Financial Year (Apr - Mar), 2017",275,1
India,Madhya Pradesh,Katni,"Financial Year (Apr - Mar), 2017",14,0
India,Madhya Pradesh,Khandwa (East Nimar),"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Khargone (West Nimar),"Financial Year (Apr - Mar), 2017",3,1
India,Madhya Pradesh,Mandla,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Mandsaur,"Financial Year (Apr - Mar), 2017",0,2
India,Madhya Pradesh,Morena,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Narmadapuram,"Financial Year (Apr - Mar), 2017",0,1
India,Madhya Pradesh,Narsimhapur,"Financial Year (Apr - Mar), 2017",9,1
India,Madhya Pradesh,Neemuch,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Niwari,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Panna,"Financial Year (Apr - Mar), 2017",1,4
India,Madhya Pradesh,Raisen,"Financial Year (Apr - Mar), 2017",20,0
India,Madhya Pradesh,Rajgarh,"Financial Year (Apr - Mar), 2017",321,4
India,Madhya Pradesh,Ratlam,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Rewa,"Financial Year (Apr - Mar), 2017",118,3
India,Madhya Pradesh,Sagar,"Financial Year (Apr - Mar), 2017",11,2
India,Madhya Pradesh,Satna,"Financial Year (Apr - Mar), 2017",0,2
India,Madhya Pradesh,Sehore,"Financial Year (Apr - Mar), 2017",30,2
India,Madhya Pradesh,Seoni,"Financial Year (Apr - Mar), 2017",63,55
India,Madhya Pradesh,Shahdol,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Shajapur,"Financial Year (Apr - Mar), 2017",12,0
India,Madhya Pradesh,Sheopur,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Shivpuri,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Sidhi,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Singrauli,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Tikamgarh,"Financial Year (Apr - Mar), 2017",0,0
India,Madhya Pradesh,Ujjain,"Financial Year (Apr - Mar), 2017",0,6
India,Madhya Pradesh,Umaria,"Financial Year (Apr - Mar), 2017",14,2
India,Madhya Pradesh,Vidisha,"Financial Year (Apr - Mar), 2017",0,1
India,Maharashtra,Ahmednagar,"Financial Year (Apr - Mar), 2017",196,10
India,Maharashtra,Akola,"Financial Year (Apr - Mar), 2017",741,103
India,Maharashtra,Amravati,"Financial Year (Apr - Mar), 2017",219,76
India,Maharashtra,Beed,"Financial Year (Apr - Mar), 2017",3419,181
India,Maharashtra,Bhandara,"Financial Year (Apr - Mar), 2017",340,49
India,Maharashtra,Buldhana,"Financial Year (Apr - Mar), 2017",423,21
India,Maharashtra,Chandrapur,"Financial Year (Apr - Mar), 2017",0,0
India,Maharashtra,Chhatrapati Sambhajinagar,"Financial Year (Apr - Mar), 2017",455,109
India,Maharashtra,Dharashiv,"Financial Year (Apr - Mar), 2017",2550,208
India,Maharashtra,Dhule,"Financial Year (Apr - Mar), 2017",110,42
India,Maharashtra,Gadchiroli,"Financial Year (Apr - Mar), 2017",353,96
India,Maharashtra,Gondia,"Financial Year (Apr - Mar), 2017",0,7
India,Maharashtra,Hingoli,"Financial Year (Apr - Mar), 2017",109,57
India,Maharashtra,Jalgaon,"Financial Year (Apr - Mar), 2017",30,11
India,Maharashtra,Jalna,"Financial Year (Apr - Mar), 2017",578,76
India,Maharashtra,Kolhapur,"Financial Year (Apr - Mar), 2017",207,33
India,Maharashtra,Latur,"Financial Year (Apr - Mar), 2017",1755,245
India,Maharashtra,Mumbai,"Financial Year (Apr - Mar), 2017",207,241
India,Maharashtra,Nagpur,"Financial Year (Apr - Mar), 2017",1395,81
India,Maharashtra,Nanded,"Financial Year (Apr - Mar), 2017",1494,117
India,Maharashtra,Nandurbar,"Financial Year (Apr - Mar), 2017",231,111
India,Maharashtra,Nashik,"Financial Year (Apr - Mar), 2017",46,20
India,Maharashtra,Palghar,"Financial Year (Apr - Mar), 2017",0,0
India,Maharashtra,Parbhani,"Financial Year (Apr - Mar), 2017",60,63
India,Maharashtra,Pune,"Financial Year (Apr - Mar), 2017",60,66
India,Maharashtra,Raigad,"Financial Year (Apr - Mar), 2017",4690,394
India,Maharashtra,Ratnagiri,"Financial Year (Apr - Mar), 2017",881,113
India,Maharashtra,Sangli,"Financial Year (Apr - Mar), 2017",370,181
India,Maharashtra,Satara,"Financial Year (Apr - Mar), 2017",358,143
India,Maharashtra,Sindhudurg,"Financial Year (Apr - Mar), 2017",893,114
India,Maharashtra,Solapur,"Financial Year (Apr - Mar), 2017",97,74
India,Maharashtra,Thane,"Financial Year (Apr - Mar), 2017",244,74
India,Maharashtra,Unknown Districts Of India,"Financial Year (Apr - Mar), 2017",2888,151
India,Maharashtra,Wardha,"Financial Year (Apr - Mar), 2017",2385,299
India,Maharashtra,Washim,"Financial Year (Apr - Mar), 2017",274,47
